expiry,tte,strike,forward,discount,mid,option_type,iv
2026-09-14,0.057534246575342465,8000.0,7675.272655936809,0.99788315061022,3.075,call,0.10329401006269207
2026-09-14,0.057534246575342465,6650.0,7675.272655936809,0.99788315061022,3.45,put,0.28489574180996874
2026-09-14,0.057534246575342465,6750.0,7675.272655936809,0.99788315061022,4.1,put,0.26594445048138055
2026-09-14,0.057534246575342465,6800.0,7675.272655936809,0.99788315061022,4.5,put,0.2565496760609401
2026-09-14,0.057534246575342465,6825.0,7675.272655936809,0.99788315061022,4.699999999999999,put,0.25166501567908167
2026-09-14,0.057534246575342465,6850.0,7675.272655936809,0.99788315061022,4.949999999999999,put,0.24709017570891126
2026-09-14,0.057534246575342465,6875.0,7675.272655936809,0.99788315061022,5.2,put,0.24236375323953635
2026-09-14,0.057534246575342465,6900.0,7675.272655936809,0.99788315061022,5.449999999999999,put,0.2374938705541475
2026-09-14,0.057534246575342465,6950.0,7675.272655936809,0.99788315061022,6.050000000000001,put,0.22804717581233536
2026-09-14,0.057534246575342465,6975.0,7675.272655936809,0.99788315061022,6.4,put,0.2234122606343194
2026-09-14,0.057534246575342465,7000.0,7675.272655936809,0.99788315061022,6.8,put,0.21890452466631388
2026-09-14,0.057534246575342465,7050.0,7675.272655936809,0.99788315061022,7.75,put,0.2101096885091124
2026-09-14,0.057534246575342465,7075.0,7675.272655936809,0.99788315061022,8.2,put,0.2052328058149539
2026-09-14,0.057534246575342465,7100.0,7675.272655936809,0.99788315061022,8.8,put,0.20088998701359317
2026-09-14,0.057534246575342465,7125.0,7675.272655936809,0.99788315061022,9.45,put,0.1965025377743585
2026-09-14,0.057534246575342465,7150.0,7675.272655936809,0.99788315061022,10.25,put,0.19247568747681798
2026-09-14,0.057534246575342465,7200.0,7675.272655936809,0.99788315061022,12.0,put,0.1839749165583597
2026-09-14,0.057534246575342465,7225.0,7675.272655936809,0.99788315061022,13.05,put,0.17982579773764465
2026-09-14,0.057534246575342465,7250.0,7675.272655936809,0.99788315061022,14.2,put,0.17561354105855526
2026-09-14,0.057534246575342465,7300.0,7675.272655936809,0.99788315061022,17.15,put,0.16785201974685984
2026-09-14,0.057534246575342465,7325.0,7675.272655936809,0.99788315061022,18.8,put,0.16370784470572297
2026-09-14,0.057534246575342465,7375.0,7675.272655936809,0.99788315061022,23.0,put,0.1560235869364499
2026-09-14,0.057534246575342465,7390.0,7675.272655936809,0.99788315061022,24.35,put,0.15345197411758327
2026-09-14,0.057534246575342465,7400.0,7675.272655936809,0.99788315061022,25.55,put,0.1522662755916499
2026-09-14,0.057534246575342465,7450.0,7675.272655936809,0.99788315061022,31.6,put,0.14457337392163958
2026-09-14,0.057534246575342465,7475.0,7675.272655936809,0.99788315061022,35.25,put,0.14074604495698034
2026-09-14,0.057534246575342465,7480.0,7675.272655936809,0.99788315061022,35.95,put,0.13982710025211412
2026-09-14,0.057534246575342465,7500.0,7675.272655936809,0.99788315061022,39.099999999999994,put,0.13642785692315118
2026-09-14,0.057534246575342465,7510.0,7675.272655936809,0.99788315061022,41.15,put,0.13530747696246093
2026-09-14,0.057534246575342465,7525.0,7675.272655936809,0.99788315061022,44.05,put,0.13302791719695942
2026-09-14,0.057534246575342465,7550.0,7675.272655936809,0.99788315061022,49.35,put,0.1291465320591287
2026-09-14,0.057534246575342465,7560.0,7675.272655936809,0.99788315061022,51.65,put,0.12756842396755613
2026-09-14,0.057534246575342465,7575.0,7675.272655936809,0.99788315061022,55.35,put,0.1252324856127051
2026-09-14,0.057534246575342465,7580.0,7675.272655936809,0.99788315061022,56.7,put,0.12453001238717559
2026-09-14,0.057534246575342465,7600.0,7675.272655936809,0.99788315061022,62.0,put,0.12108016532970595
2026-09-14,0.057534246575342465,7610.0,7675.272655936809,0.99788315061022,65.05,put,0.11961576467810754
2026-09-14,0.057534246575342465,7620.0,7675.272655936809,0.99788315061022,68.15,put,0.11800308283180823
2026-09-14,0.057534246575342465,7625.0,7675.272655936809,0.99788315061022,69.7,put,0.11711326077965596
2026-09-14,0.057534246575342465,7640.0,7675.272655936809,0.99788315061022,74.94999999999999,put,0.11492341191550177
2026-09-14,0.057534246575342465,7650.0,7675.272655936809,0.99788315061022,78.55000000000001,put,0.1132973451874583
2026-09-14,0.057534246575342465,7660.0,7675.272655936809,0.99788315061022,82.2,put,0.11148663141330174
2026-09-14,0.057534246575342465,7670.0,7675.272655936809,0.99788315061022,86.25,put,0.10995775311253779
2026-09-14,0.057534246575342465,7675.0,7675.272655936809,0.99788315061022,88.4,put,0.10926163920564992
2026-09-15,0.06027397260273973,7680.0,7674.608701249667,0.9977808608078802,88.25,call,0.1318879414906935
2026-09-15,0.06027397260273973,7690.0,7674.608701249667,0.9977808608078802,82.7,call,0.13047378424270734
